10925,"Bikini Bloodbath Christmas",,TV-MA,"Horror|Holiday|Comedy","Jon Gorman|Thomas Edward Seymour","Rachel Robbins|Niki Rubin|Phil Hall",55,"Jenny and Sharon are back and working at comatose Ms. Johnson's Bong Shoppe and embattled in fierce competition for holiday business with a Christian ",jsonld
10926,"Bill Monroe - Father Of Bluegrass Music",,TV-PG,"Documentary|Musicals","Steve Gebhardt Larry Nager","Bill Monroe|Emmylou Harris|Paul McCartney",91,"Bill Monroe - Father of Bluegrass Music features performances by Bill Monroe & the Blue Grass Boys, Lester Flatt, Emmylou Harris, Paul McCartney, the ",jsonld
10930,"Women's Blood Bath Wrestling",,NR,"Action|Sport|Documentary","","Amy Lynn Best|Melantha Blackthorne|Sofiya Mina Smirnova",43,"The hottest actresses of cult horror films fight it out in a fake-blood-soaked hand-to-hand combat glory!",jsonld
10938,"Britney Spears - Innocent Beauty",,NR,"Documentary|Music","","Neil Fox|Larry Getlen|Lisa Hodges",55,"No one was expecting Britney to storm back with a new album. After a bizarrely turbulent couple of years, she was all but written off as a performer a",jsonld
10946,"CBGB - Punk from the Bowery",,NR,"Musicals","","Agnostic Front|Cro-Mags|Madball",67,"Decades after birthing punk in the 1970s, CBGB remains the archetypal club of the Rock and Roll underground. For the past twenty-eight years, CBGB has",jsonld
10947,"C.C. and Company",1969,PG,"Romance","Seymour Robbie","Joe Namath|Ann-Margret|William Smith",84,"In this action-comedy, motorcycle mechanic C.C. Ryder saves a young woman named Ann from his gang and fights an outlaw guru for supremacy.",jsonld
10957,"Community College",2008,TV-MA,"Comedy","Tommy Avallone","Jordan McSorley|Jon Dean|Tim Dean",78,"Four barfly college students embark on an educational journey of a lifetime when they hatch a plan to save their local watering hole from bankruptcy.",jsonld
10960,"Crazy 17",,NR,"Comedy","Manfred Wong","Yan-yan Chow|Sing Chen|David Lo",84,"80s teen comedy done Hong Kong style! Bo-bo and Mei are two clutzy teens who accidentally took stolen money from local gangster King Kong. Now with a ",jsonld
10970,"The Deadly Art Of Survival",1978,TV-MA,"Action|Drama","Charlie Ahearn","Nathan Ingram|George David Gonzalez|Miguel Villanueva",61,"Using kung fu flicks as a blueprint, this ‘No Wave’ feature was a DIY project that put local Black and Puerto Rican kids in front of a Super 8 camera.",jsonld
10985,"Eagles - California Nights Interviews",,NR,"Musicals","Samouel Khachikian","Eagles",111,"In-depth interviews revealing the many aspects that made the Eagles one of America's most loved bands. Intimately discover the best-selling American g",jsonld
10988,"Elvis Found Alive",2011,TV-14,"Comedy","Joel Gilbert","Celeste Yarnall|Jon Burrows|Joel Gilbert",130,"Joel Gilbert discovers Elvis Presley is living in Simi Valley, California. The singer provides a look into his career and reveals his faked death.",jsonld
10994,"Fatal Beauty",1985,TV-MA,"Thriller|Crime|Drama","Francis Posadas","Lampel Cojuangco|Patrick Rosa",89,"Anna and Vickie are sold to a brothel by their despicable uncle. Amidst the hardships they are taken under the wing by a kind-hearted prostitue named ",jsonld
11002,"Calexico - Flor De Muertos",,NR,"Documentary","Danny Vinik","Calexico|Charles Bowden|Margaret Regan",86,"A celebratory journey into the rich borderlands culture between Tucson, Arizona and the towns of Nogales, Arizona and Mexico. Director Danny Vinik evo",jsonld
11027,"Internet Ghost Stories - 990714.com",1999,TV-MA,"Horror","Kam-wang Kwong","Yiu-cheung Lai|Siu-kwan Lau|Ling Tong",85,"There is a rumor over the Internet that if a person visits the website 990714.com on the day of Chinese Ghost Day (lunar July 14th), he or she will be",jsonld
11028,"Iron Maiden - The Interview Sessions",,NR,"Music|Documentary","","Iron Maiden",31,"This program features lengthy interviews with all the members of Iron Maiden, in which they talk honestly and candidly about their lives, their music ",jsonld
11029,"James Brown: Mr. Dynamite",,TV-PG,"Documentary|Music","","James Brown",125,"James Brown was recognized by a plethora of titles including Soul Brother Number One, Mr. Dynamite, The Hardest Working Man in Show Business, and the ",jsonld
11035,"Jennifer Lopez: Unauthorized",,NR,"","","Jennifer Lopez|Sean "Puffy" Combs",40,"From modest beginnings in the Bronx, New York City, to super stardom in Hollywood California, Jennifer Lopez lives the American Dream. Talent, perseve",jsonld
11037,"Joe Cocker - Live 1981",,NR,"Music","Gowers|Fields & Flattery Inc.","Joe Cocker",58,"Joe Cocker is one of Rock & Roll's enduring performers who has survived the 60's, a low period in the 70's, made a comeback in the 80's, a solid and c",jsonld
11044,"Justin Bieber - A Star Was Born",,NR,"Music","","Justin Bieber",54,"This documentary chronicles Justin Bieber's life, and documents his transition from a street performer to a mega teen superstar. Every day a child is ",jsonld
11047,"Kirk Franklin - The Lord's My Witness",,NR,"","","Kirk Franklin",49,"Kirk Franklin's story is a testimony how one can go from good to bad, then back to being righteous. This film explores his life, from his early days i",jsonld
11056,"Lil Jon: Unauthorized",,NR,"Music|Documentary","","Lil Jon|Usher|Ludacris",62,"See how a shy high school skateboarder escaped his shell and became one of the hottest DJ's in Atlanta, going on to work with some of the hottest acts",jsonld
11057,"Lil Wayne: Takin' Over Hip Hop",2007,TV-MA,"Musicals|Documentary","Carl Washington","Lil Wayne",51,"This unauthorized biography takes a look at the life of charismatic Southern rapper Lil Wayne, his time at Cash Money, and his rise to superstardom.",jsonld
11065,"Mariah Carey: Definition of a Diva",2005,TV-14,"Documentary","Ray Newman","Mariah Carey",63,"This video is an in-depth look into Mariah Carey's rise to fame in the early 1990s and her adversity-filled journey to superstardom.",jsonld
11076,"The Michael Schenker Group - Live In Tokyo 1997",,NR,"","","",158,"This concert film features two supreme performances of the Master of the Flying V, as well as interviews. The track lists include highlights of all st",jsonld
11081,"The Murder City Devils - Rock and Roll Won't Wait",,NR,"","","",57,"An inside look at a year in the life, on and off the road, of one of Seattle's most notorious bands, The Murder City Devils. Featuring live performanc",jsonld
11082,"Muse: Under Review",2008,TV-14,"Documentary|Musicals","","Mark Beaumont|Safta Jaffery|Mat Kirkby",106,"This film looks at Muse's entire career, and by using rare performance and interview footage of the band, contributions from their colleagues, plus ra",jsonld
11084,"Nacho Mountain",2008,TV-MA,"Comedy","Mitch Csanadi","Jay Larson|Kevin Interdonato|Jensen Jacobs",88,"A man loses his job and girlfriend and funnels all of his extra time into an underground eating competition, which quickly becomes controversial.",jsonld
11096,"O'Jays - Live In Concert",,TV-G,"Music|Documentary","Eddie Levert|Walter Williams","",68,"The legends of R&B perform at the Bergen Performing Arts Center, celebrating their 50th year in music. All the hits are included in this high-definiti",jsonld
11099,"Outkast: Dare to Be Different",2004,TV-MA,"Documentary|Music","Ray Newman","Outkast",41,"This film explores how Atlanta rap duo Outkast went beyond hip-hop and hypnotized the world with their innovative style of music.",jsonld
11104,"Paul McCartney Really is Dead: The Last Testament of George Harrison?",2009,TV-PG,"","Joel Gilbert","George Harrison|Paul McCartney|John Lennon",97,"This documentary takes the ""Paul is dead"" theories to a whole new level by having a mysterious voice on the tape discuss the “true” Beatles history.",jsonld
11106,"Plan 9 from Syracuse",,NR,"Documentary","Ryan Dacko","Ryan Dacko|Tony Bersani|Delaine Dacko",101,"Filmmaker runs across America, from Syracuse, NY to Hollywood, CA in order to get a 30-minute production meeting.",jsonld
11110,"Punk - The Early Years",,NR,"","","",55,"From its beginnings on London's pub rock circuit to UK chart domination, Punk The Early Years has it all! Includes performances from Sex Pistols, X Ra",jsonld
11112,"R. Kelly - Piped Piper of R & B",,NR,"Documentary","Ray Newman","R. Kelly",35,"Known for his sexually explicit lyrics, smooth talking and cutting edge hip-hop beats, R. Kelly has been making headlines for more than a decade now -",jsonld
11121,"Rockers",1977,TV-MA,"Comedy|Drama|Music","Ted Bafaloukos","Leroy 'Horsemouth' Wallace|Richard 'Dirty Harry' Hall|Monica Craig",99,"A drummer with a side hustle selling vinyl records faces off against the Kingston, Jamaica mafia when they steal his bike and he wants it back.",jsonld
11127,"Run DMC - Forever Kings",,TV-PG,"Documentary","","Joseph "Run" Simmons|Darryl "D.M.C." McDaniels|Jason "Jam-Master Jay" Mizell",42,"Tracks the enormous success of the Hollis, Queens trio and how their sound influenced rap, rock, R&B and, eventually, international pop en masse.",jsonld
11140,"Story of The Blues - From Blind Lemon to B.B King",,NR,"","","",102,"Defining the blues is a simple task - a basic I-IV-V chord progression laid over a 12-bar framework, however the blues have evolved from African-Ameri",jsonld
11149,"The Smiths: Under Review",2005,TV-MA,"Music|Documentary","Chris Davies","Craig Gannon|David Jensen|Kenny Jones",88,"Interviews, concert footage and TV clips offer a first-of-its-kind retrospective charting the history of one of the 1980’s most important bands.",jsonld
11154,"Third World: Music Hall In Concert",2005,TV-PG,"Music","","Third World",62,"This live television performance from 1993 at the ""HR-Hessische Rundfunk"" in Germany features an 8-song performance by Third World, a musical instit",jsonld
11156,"T.I. - U Don't Know Me",,TV-MA,"Musicals|Documentary","","Clifford "T.I." Harris",51,"His heartwarming life story will move just about anyone. Get to know the rap industry’s crowned king of the South and his rise to the top of the game.",jsonld
11158,"Tom Waits: Complete Review (Pt. 1)",,NR,"Documentary","","",97,"This double DVD set, with the aid of plentiful archive footage, interviews with the man himself and contributions from his nearest colleagues, reviews",jsonld
11159,"Tom Waits: Complete Review (Pt. 2)",,NR,"","","",80,"This double DVD set, with the aid of plentiful archive footage, interviews with the man himself and contributions from his nearest colleagues, reviews",jsonld
11160,"Toots & The Maytals - Live At Santa Monica Pier",,NR,"Music","Tom Mitchell","Toots & the Maytals",60,"This 60 minute DVD features Toots & the Maytals in a Live Performances from August 7, 1997 at the Santa Monica Pier in California. Get up and stand up",jsonld
11162,"Treasure Chest of Horrors",2011,TV-MA,"Comedy|Horror","Doug Waugh|Shawn C. Phillips|M. Kelly","Paymon Seyedi|Lloyd Kaufman|Shawn C. Phillips",72,"These four never-before-seen short horror films are guaranteed to rattle your bones. The ""booty"" features vampires, killer mannequins, and more.",jsonld
11166,"Tupac - So Many Years, So Many Tears",,NR,"","","",61,"From New York to Baltimore to California, from the hood to art school, from jail to the billboard charts, from the hospital to the studio...follow the",jsonld
11169,"U2 - Rebirth of Cool",,NR,"","","",68,"This film tells the story of U2 during the new millennium. Across two classic albums, world tours, side projects and a fresh attitude, the 'noughties'",jsonld
11178,"Usher: Unauthorized",,NR,"","","Usher Raymond",51,"In this exclusive documentary, you will come to know Usher like never before. You'll see how a child prodigy has blossomed into one of the most accomp",jsonld
11187,"Where The Streets Have No Name",,NR,"Documentary","Vijaykumar Mirchandani","Dr. Harald Falge|Kelvin Bruppacher|Cain Sturdy",75,"One man's emotional journey since 20 years trying to help alleviate homelessness in Cairns. It is a dark, intimate and unforgettable hair raising expe",jsonld
11195,"X - The Unheard Music",,NR,"Documentary|Music","W.T. Morgan","John Doe|Exene Cervenka|Billy Zoom",84,"Long, detailed, and funny look at the LA music scene of the late 70s and 80s and focuses on the group that critics had singled out as the leader of th",jsonld
11218,"100",2010,NR,"Drama","Chris Martinez","Mylene Dizon|Eugene Domingo",116,"When Joyce is diagnosed with cancer, she lists 100 things she must do before she passes on. Her list of tasks, mostly closures and practical undertaki",jsonld
11219,"200 Pound Beauty",2005,TV-PG,"Comedy|Drama|Romance","Yong-hwa Kim","Ah-jung Kim|Jin-mo Ju|Seo-yun Ji",116,"A large woman who sings for a famous Korean pop star undergoes a drastic makeover and physical transformation, aided by extensive plastic surgery.",jsonld
11222,"Almost Love",2005,NR,"Comedy|Romance|Foreign/International","Han Lee","Kwon Sang-Woo|Kim Ha-Neul|Lee Sang-Woo",110,"Ji-hwan is a taekwondo student with a part time job as a stunt man, who dreams of becoming Korea's answer to Jackie Chan. Dal-rae is an aspiring actre",jsonld
11225,"Art of Seduction",2004,NR,"Comedy|Romance","Ki-Hwan Oh","Ye-jin Son|Il-gook Song",100,"In this hit romantic comedy, Min-jun and Ji-won are first-rate ""players"" who are used to getting their way in the field of love, until that is, they",jsonld
11226,"Baby and Me",2007,NR,"Comedy|Foreign/International","Kim Jin-yeong","Geun-suk Jang|Byeol Kim",98,"Joon-soo is the heartthrob of his high school, but also a headache to his parents and teachers. While at the groceries, he finds a baby abandoned in h",jsonld
11227,"Blackout",,TV-MA,"Horror|Thriller|Mystery","Ato Bautista","Robin Padilla|John Michael Reyes|Iza Calzado",88,"Gil is an alcoholic who suffers from severe blackouts. After his latest episode, he found his car bumper bloody and taillight smashed. Now he must unc",jsonld
11229,"Cosmopolitan",2002,NR,"Drama|Romance","Nisha Ganatra","Roshan Seth|Carol Kane",53,"A single bachelor, an oddly attractive neighbor and a popular women's magazine are the ingredients of this delicious romance that pays homage to class",jsonld
11230,"Edo Porn",1980,TV-MA,"Drama|Romance","Kaneto Shindo","Ken Ogata|Yuko Tanaka|Kanako Higuchi",119,"An artist falls for a woman who disappears. When his daughter brings home a friend who resembles her, she becomes his muse in this biographical film.",jsonld
11232,"Evil Twin",2006,NR,"Drama|Documentary|Horror","Kim Ji-hwan","Park Shin-hye|Jae Hee|Yang Geum-seok",96,"So-yeon awakens from a 10-year coma, with no memory of surviving the tragic drowning accident that killed of her sister. As ominous events and deaths ",jsonld
11235,"Feng Shui",2003,NR,"Horror","Boontin Tauykeaw","Kanchai Kumneadpoi Ram Worratum|Jintara Sookkapat",93,"Feng Shui is about the downfall of a Chinese family - when a close friend and ""Uncle"" of the family develops feelings for their eldest daughter, he ",jsonld
11237,"Happy Naked Christmas",2002,PG-13,"Romance|Comedy|Foreign/International","Geon-dong Lee","Tah-hyun Cha|Sun-A kim|Young-gyu Park",109,"Byung Ki, a low-ranking policeman, falls for Min Kyong, who works at the neighborhood bowling alley. But his attempts to woo her are not working out t",jsonld
11238,"Heartbreak Library",2007,NR,"Romance","Kim Jeong-kwon","Lee Dong-wook|Eugene",97,"Eun-Soo, a librarian, sees Jun-Oh tearing off a page of several books and accuses him of vandalism. In the process of discovering the complex reason b",jsonld
11240,"The Mafia, the Salesman",2006,NR,"Action|Comedy","Seung-bo Shim","Seong-jae Lee|Ji-hye Seo",107,"A mob boss decides that in order to survive in the modern era, he needs to prepare his gang for globalization! To do so, he calls on Gye Doo-shik, the",jsonld
11241,"My Friend & His Wife",,NR,"Drama","Dong-il Sin","So-hee Hong|Hee-soon Park|Hyun-sung Jang",111,"Two best friends, one a successful businessman, the other a happily married father - one irrevocable accident changes their lives forever - and stuck ",jsonld
11243,"No Doubt",,NR,"Drama","Soo-young Park","Jung-jin Lee|Tae-woo Kim",87,"In a quiet village, Choong-Sik's only daughter Mi-Rim goes missing and is found dead by the riverbank. A man named Se-Jin recently moves into the tigh",jsonld
11246,"Friend",2000,TV-MA,"Drama|Crime","Kyung-taek Kwak","Oh-sung Yu|Dong-gun Jang|Tae-hwa Seo",117,"Four kids become best friends despite their differences, but years later they have all taken different paths and two of them have become rivals. ",jsonld
11292,"Blue Steel",1933,TV-PG,"Western","Robert N. Bradbury","John Wayne|Eleanor Hunt|George 'Gabby' Hayes",54,"When a clever bandit preys on a town, the sheriff suspects the marshal, who must save the citizens from a prominent man robbing them blind.",jsonld
11293,"The Carson City Kid",1939,TV-PG,"Western","Joseph Kane","Roy Rogers|George 'Gabby' Hayes|Bob Steele",53,"A bandit is out for vengeance to find the killer of his younger brother and learns the man he wants is the owner of a local saloon and gambling hall.",jsonld
11358,"The Hatchet Murders",1974,R,"Thriller|Horror|Mystery","Dario Argento","David Hemmings|Daria Nicolodi|Gabriele Lavia",110,"A writer teams up with a musician to solve a string of grisly murders, but they are soon in over their heads when danger creeps into their own lives.",jsonld
11363,"Lola",1969,PG,"Drama|Romance","Richard Donner","Charles Bronson|Orson Bean|Honor Blackman",77,"Scott Wardman is an American, middle-aged, writer living in England where he falls for a flirtatious, young girl named ""Twinky"". Their marriage is p",jsonld
11406,"The Bodyguard",1972,R,"Action|Crime|Drama|Foreign/International","Ryûichi Takamori","Shin'ichi Chiba|Mari Atsumi|Kinji Takinami",87,"The international super agent and karate master comes under the employ of a wealthy widow in need of protection from all corners of the heroin racket.",jsonld
11407,"Bruce Lee Fights Back From the Grave",1975,R,"Action|Adventure","Doo-yong Lee","Jun Chong|Deborah Dutch|Debby Tebora",84,"A kung Fu expert travels to America to take out a gang of mysterious villains responsible for the murder of his best friend!",jsonld
11408,"Champ Against Champ",1979,TV-MA,"Action","Godfrey Ho|Hyeok-su Lee","Ryong Keo|Jeong-lee Hwang|Gene Chan",87,"With the help of his future bride, Dragon Lee sets out to defeat the evil tyrant Master Kai—and he must do it with a new limb forged from steel.",jsonld
11409,"Chase Step By Step",1973,TV-14,"Action","Min-Hsiung Wu","Barry Chan|Shu Lin Chang|Feng Hsu",81,"Two circus performers are tasked with transporting gold to a region hit by drought. On the way, they are beset by countless bandits.",jsonld
11410,"Death Machines",1975,R,"Action","Paul Kyriazi","Ronald L. Marchini|Michael Chong|Joshua Johnson",91,"Martial arts experts drugged by gangsters become vicious zombie-like assassins that carry out violent attacks on their masters’ behalf.",jsonld
11411,"Dragon Lee vs. The Five Brothers",1977,TV-14,"Action|Drama","Shi-hyeon Kim|Yueh-Lin Liu","Chi Chu Chin|Hyeong-Kan Choi|Min Kyu Choi",87,"A Kung Fu master takes on five warriors sent by an evil Emperor to quell a rebellion.",jsonld
11412,"Four Robbers",1986,TV-MA,"Action|Crime","Chin-lai Sung","Ming-fat Chan|Kuan Pao Chen|Lun Chia",86,"After four masked bandits pull off a daring daylight jewel heist, they end up not only being hunted by the police, but also by a powerful crime syndic",jsonld
11413,"The Four Shaolin Challengers",1976,TV-MA,"Action|Adventure|Foreign/International","Hai-feng Wei","Siu-Lung Leung|Chin-kun Li|Yuan-sheng Huang",89,"A young Kung Fu instructor trains the local youth to reclaim control of their neighborhood that has been overrun by violent Triads!",jsonld
11414,"The Image of Bruce Lee",1977,R,"Action|Adventure","J.P. McGowan|Armand Schaefer","Tully Marshall|Conway Tearle|John Wayne",88,"An aviator is on the trail of the ""Wrecker,"" a murderous saboteur responsible for the death of his father, the chief engineer of the L & R railroad.",jsonld
11416,"Killer of Snakes",1977,TV-PG,"Action|Drama","Wah Man","Carter Wong|Lily Han|Lik Cheung",89,"Martial arts meets magic when Master Wong seeks help from a mysterious wanderer in keeping his daughter from being betrothed to the snake god.",jsonld
11418,"The Real Bruce Lee",1978,TV-MA,"Documentary","Si-hyeon Kim|Jim Markovic","Bruce Lee|Bruce Li|Dragon Lee",100,"Footage culled from China’s archives highlights the best fight scenes from four of Bruce Lee's earliest films plus a feature-length Dragon Lee film.",jsonld
11420,"Return of The Street Fighter",1973,R,"Action|Crime|Drama","Shigehiro Ozawa","Sonny Chiba|Yko Ichiji|Masashi Ishibashi",82,"Sonny Chiba is back! This time, he is hired by the mob to execute a respected karate master by ripping out his vocal cords. When he later refuses, Tsu",jsonld
11422,"Shaolin Deadly Kicks",1978,TV-14,"Action|Foreign/International","Ma Wu","Tao-liang Tan|Chung-erh Lung|Lieh Lo",89,"Eight thieves break into a temple, and slaughter the resident monks to steal a large octagonal disk containing a treasure map.",jsonld
11423,"Sister Street Fighter",1973,R,"Action|Drama|Crime","Kazuhiko Yamaguchi","Etsuko Shihomi|Emi Hayakawa|Sanae Ohori",80,"A fierce, female martial arts warrior enlists the aid of a master karate expert to rescue her kidnapped brother from a bloodthirsty drug lord.",jsonld
11425,"Spirits of Bruce Lee",1972,TV-MA,"Action|Foreign/International","Ling Shang","Wai-Man Chan",92,"In this action-packed thriller, a martial arts expert vows revenge his brother's murder!",jsonld
11426,"The Street Fighter",1973,R,"Action|Crime","Shigehiro Ozawa","Shin'ichi Chiba|Goichi Yamada|Yutaka Nakajima",90,"Takuma Tsurugi, the tough-as-nails, badass mercenary, refuses to kidnap a beautiful heiress but instead goes to war with the mobsters after her.",jsonld
11427,"The Street Fighter's Last Revenge",1973,R,"Action|Crime|Drama","Shigehiro Ozawa","Sonny Chiba|Reiko Ike|Koji Wada",78,"No one can stop Tsurugi's fists of fury after mobsters double-crossed him and murder his girlfriend!",jsonld
11428,"36 Crazy Fists",1976,PG-13,"Action","Chi-Hwa Chen","Kuang Hsiung|Michelle Yim|Lau Chan",88,"Manchurian gangsters killed his father and terrorized his village. Now, this ill-equipped man must learn Kung Fu to avenge his father's death.",jsonld
11445,"A Star Is Born",1936,TV-PG,"","William A. Wellman","Janet Gaynor|Fredric March|Adolphe Menjou",110,"A young woman comes to Hollywood with dreams of stardom, and achieves them with the help of an alcoholic leading man whose best days are behind him.",jsonld
11446,"A Walk in the Sun",1944,TV-14,"Drama|War","Lewis Milestone","Dana Andrews|Richard Conte|George Tyne",116,"Sgt. Tyne leads an Army infantry platoon from their landing at Salerno, Italy, to their brutal, final assault on a Nazi-held farmhouse near Rome.",jsonld
11447,"Algiers",1937,TV-14,"Drama|Mystery|Romance","John Cromwell","Charles Boyer|Sigrid Gurie|Hedy Lamarr",99,"An alluring tourist steals the heart of an infamous master thief but puts his life at risk when his mistress betrays him to the French authorities.",jsonld
11448,"And God Said to Cain",1969,TV-MA,"Western|Foreign/International","Antonio Margheriti","Klaus Kinski|Peter Carsten|Marcella Michelangeli",93,"After enduring ten brutal years of hard labor for a crime he didn't commit, a former army officer seeks revenge on those responsible for his sentence.",jsonld
11449,"Bad Man's River",1970,PG,"Comedy|Western","Eugenio Martín","Lee Van Cleef|James Mason|Gina Lollobrigida",91,"Con artist Roy King wants a piece of the Mexican army’s million-dollar arsenal, but he can’t pull off the heist without the man who stole his wife.",jsonld
11450,"The Battle of El Alamein",1968,PG,"Action|Drama|War","Giorgio Ferroni","George Hilton|Frederick Stafford|Michael Rennie",96,"North Africa, 1942. British General Bernard Law Montgomery and his Eighth Army battle German and Italian Axis forces at this turning point in the war.",jsonld
11451,"Beast From Haunted Cave",1958,TV-14,"Horror","Monte Hellman","Michael Forest|Sheila Noonan|Frank Wolff",72,"Gold thieves pull off a heist and flee into a snowy wilderness, but their getaway is cut short as they are pursued by a horrible, spider-like monster.",jsonld
11452,"Billy the Kid Returns",1937,TV-PG,"Comedy|Romance|Western","Joseph Kane","Roy Rogers|Smiley Burnette|Lynne Roberts",53,"When Cowboy Roy is mistaken for the newly-deceased Billy the Kid, he uses the opportunity to help homesteaders stand up to powerful big ranchers.",jsonld
11453,"Blindman",1970,R,"Western","Ferdinando Baldi","Tony Anthony|Ringo Starr|Lloyd Battista",83,"A sightless gunslinger embarks on a bloody killing spree after Mexican banditos steal the precious cargo he was to deliver to Texas miners: 50 mail or",jsonld
11454,"Blood on the Sun",1944,TV-14,"Drama|Romance|Thriller","Frank Lloyd","James Cagney|Sylvia Sidney|Porter Hall",89,"An American reporter working in pre-WWII Tokyo becomes a victim of a government cover-up when he publishes an exposé on Japan's imperialist plans.",jsonld
11455,"Captain Apache",1970,PG,"Action|Mystery|Western","Alexander Singer","Lee Van Cleef|Carroll Baker|Stuart Whitman",91,"Sent to investigate a murder, a Native American man serving as a U.S. Army officer uncovers a plot to assassinate President Ulysses S. Grant.",jsonld
11457,"Circus Of Fear",1965,TV-14,"Mystery|Thriller|Horror","John Llewellyn Moxey","Christopher Lee|Leo Genn|Anthony Newlands",90,"When an armored car heist ends in murder, a disfigured lion tamer becomes a suspect in a three-ring nightmare of blackmail, deceit, and death.",jsonld
11458,"Cold Sweat",,PG,"Action|Crime|Thriller","Terence Young","Charles Bronson|James Mason|Liv Ullmann",93,"When ex-con turns down a proposal from the gang, they kidnap his family. Now it's a race against time as Joe takes on the captors one by one!",jsonld
11459,"Count Dracula and His Vampire Bride",1972,R,"Horror","Alan Gibson","Christopher Lee|Peter Cushing|Michael Coles",87,"In 1970s London, investigators call in notorious vampire hunter Van Helsing to find Dracula, his cohorts, and his bride before they grow too powerful.",jsonld
11460,"Creature from the Haunted Sea",1960,TV-14,"Comedy|Horror|Mystery","Roger Corman","Antony Carbone|Betsy Jones-Moreland|Robert Towne",74,"While attempting to smuggle a fortune and a group of exiles out of Cuba, a scheming gangster finds himself at odds with a legendary sea creature.",jsonld
11461,"Death Rage",1975,R,"Thriller|Crime","Antonio Margheriti","Yul Brynner|Massimo Ranieri|Barbara Bouchet",76,"Yul Brynner (The Magnificent Seven) stars in his final role in this crime thriller. An ex-hit man dusts of his gun for one last job-an underworld king",jsonld
11462,"Desert Commando",1966,PG,"War|Adventure|Drama","Umberto Lenzi","Ken Clark|Horst Frank|Jeanne Valerie",92,"Five German commandos parachute into North Africa on a secret mission to assassinate Churchill, Roosevelt and de Gaulle at a conference in Casablanca!",jsonld
11463,"Django the Bastard",1968,TV-PG,"Western|Action|Horror","Sergio Garrone","Anthony Steffen|Paolo Gozlino|Luciano Rossi",97,"A gunman returns from the grave to settle an old score with the traitorous Confederate officers who allowed his entire regiment to be slaughtered.",jsonld
11465,"Eternally Yours",1938,TV-PG,"Comedy|Drama|Romance","Tay Garnett","Loretta Young|David Niven|Hugh Herbert",89,"A clergyman's daughter is swept off her feet by a debonair magician. But when the magic wears off, she attempts a disappearing act of her own.",jsonld
11466,"Father's Little Dividend",1950,TV-PG,"Comedy|Romance","Vincente Minnelli","Spencer Tracy|Joan Bennett|Elizabeth Taylor",81,"Shortly after coming to terms with his daughter's marriage, dad must adjust to his new role as a grandfather in this sequel to Father of the Bride.",jsonld
11467,"Fighting Fists of Shanghai Joe",1972,R,"Western|Drama","Mario Caiano","Chen Lee|Klaus Kinski|Gordon Mitchell",93,"A Chinese immigrant seeks a new, peaceful life in America, but instead finds racists, perverts, slavers, greedy con men and mercenaries.",jsonld
11468,"Five for Hell",1968,TV-PG,"War|Action|Adventure","Gianfranco Parolini","Gianni Garki|Klaus Kinski|Aldo Canti",91,"Five misfit soldiers are sent on a mission behind enemy lines to steal secret Nazi attack plans locked in a safe at a heavily guarded Italian villa.",jsonld
11469,"Four of the Apocalypse",1974,TV-MA,"Western|Thriller","Lucio Fulci","Fabio Testi|Lynne FrederickMichael J. Pollard|Harry Baird",101,"After surviving a massacre, four petty criminals seek redemption and revenge against a sadistic bandit through the trackless Salt Flats of 1873 Utah.",jsonld
11471,"Gung Ho!",,TV-PG,"Drama|Documentary|War","Ray Enright","Randolph Scott|Alan Curtis|Robert Mitchum",86,"In this WWII classic based on a true story, a Marine colonel leads a ragtag battalion on a raid of the heavily fortified Japanese-held Makin Island.",jsonld
11472,"They Call Me Hallelujah",1970,PG,"Western|Comedy","Giuliano Carnimeo","George Hilton|Charles Southwood|Agata Flori",91,"A bounty hunter must outwit banditos, a Russian prince and a mysterious nun when he’s hired to steal a fortune in jewels from Emperor Maximilian.",jsonld
11473,"His Girl Friday",1939,TV-PG,"Comedy|Romance","Howard Hawks","Cary Grant|Rosalind Russell|Ralph Bellamy",91,"A crafty editor for the Morning Post news uses every trick in the book to keep his fast-talking, ace reporter ex-wife from remarrying her new beau",jsonld
11475,"Horror Express",1971,R,"Horror|Sci-Fi","Eugenio Martin","Christopher lee|Peter Cushing|Alberto de Mendoza",87,"A UK anthropologist discovers a mysterious fossil in Manchuria that comes alive aboard the Trans-Siberian Express and develops a taste for brains.",jsonld
11476,"House on Haunted Hill",1958,TV-14,"Crime|Horror|Mystery","William Castle","Vincent Price|Carol Ohmart|Elisha Cook Jr.",74,"An eccentric millionaire invites five people to spend a night at his haunted mansion. They'll each receive a $10,000 reward – provided they survive.",jsonld
11477,"I am Saratana, Trade Your Guns for a Coffin",1969,TV-14,"Western|Adventure|Action","Antony Ascott","George Hilton|Charles Southwood",92,"On his endless quest for gold, a gunslinging bounty hunter tangles with Mexican bandits, a double-crossing mining boss, and a parasol-carrying dandy!",jsonld
11478,"If You Meet Sartana Pray for Your Death",1967,TV-MA,"Western","Frank Kramer","Gianna Garko|Klaus Kinski",94,"It hails bullets and rains blood when a mysterious stranger goes up against rival gangs, shady bankers, and a Gatling gun over a shipment of gold!",jsonld
